ed,ct_adams,ct_cuomo,ct_lander,ct_ramos,ct_blake,ct_prince,ct_stringer,ct_bartholomew,ct_writein,ct_tilson,ct_myrie,ct_mamdani,ct_total_votes,pct_mamdani,pct_cuomo,pct_lander,pct_adams,pct_stringer,pct_myrie,pct_ramos,pct_blake,pct_prince,pct_tilson,pct_bartholomew,pct_writein,tied,num_top_candidates,winner,winner_name_full,NTAName
63051,3,37,4,1,0,0,1,0,0,1,1,47,95,0.49473684210526314,0.3894736842105263,0.042105263157894736,0.031578947368421054,0.010526315789473684,0.010526315789473684,0.010526315789473684,0,0,0.010526315789473684,0,0,no,1,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63052,2,61,11,0,0,0,8,0,0,1,1,59,143,0.4125874125874126,0.42657342657342656,0.076923077,0.013986013986013986,0.055944055944055944,0.006993007,0,0,0,0.006993007,0,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63053,4,40,4,0,0,0,3,0,0,0,0,63,114,0.5526315789473685,0.3508771929824561,0.035087719,0.035087719,0.026315789,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63054,3,39,6,1,0,0,3,0,0,2,0,46,100,0.46,0.39,0.06,0.03,0.03,0,0.01,0,0,0.02,0,0,no,1,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63055,1,46,10,0,0,0,1,0,0,1,0,48,107,0.4485981308411215,0.42990654205607476,0.093457944,0.009345794,0.009345794,0,0,0,0,0.009345794,0,0,no,1,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63056,4,74,7,1,0,1,2,0,0,1,0,47,137,0.34306569343065696,0.5401459854014599,0.051094890510948905,0.029197080291970802,0.014598540145985401,0,0.00729927,0,0.00729927,0.00729927,0,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63057,3,37,5,0,1,0,0,0,0,2,0,49,97,0.5051546391752577,0.38144329896907214,0.051546392,0.030927835051546393,0,0,0,0.010309278350515464,0,0.020618556701030927,0,0,no,1,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63058,1,44,7,1,1,0,1,0,0,0,0,33,88,0.375,0.5,0.079545455,0.011363636363636364,0.011363636363636364,0,0.011363636363636364,0.011363636363636364,0,0,0,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63059,3,104,10,0,0,0,4,0,0,1,2,39,163,0.2392638036809816,0.6380368098159509,0.061349693,0.018404907975460124,0.024539877300613498,0.012269938650306749,0,0,0,0.006134969,0,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63060,1,194,5,1,0,0,3,0,0,4,1,22,231,0.095238095,0.8398268398268398,0.021645021645021644,0.004329004,0.012987012987012988,0.004329004,0.004329004,0,0,0.017316017316017316,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
63061,2,64,4,0,0,0,1,2,0,2,0,35,110,0.3181818181818182,0.5818181818181818,0.036363636,0.018181818,0.009090909,0,0,0,0,0.018181818,0.018181818,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63062,1,55,4,0,0,0,3,0,0,0,0,32,95,0.3368421052631579,0.5789473684210527,0.042105263157894736,0.010526315789473684,0.031578947368421054,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63063,3,27,6,1,0,0,3,0,0,0,0,43,83,0.5180722891566265,0.3253012048192771,0.072289157,0.036144578,0.036144578,0,0.012048192771084338,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63064,3,48,11,0,0,0,4,0,0,2,2,31,101,0.3069306930693069,0.4752475247524752,0.10891089108910891,0.02970297,0.039603960396039604,0.019801980198019802,0,0,0,0.019801980198019802,0,0,no,1,cuomo,Andrew Cuomo,New Springville-Willowbrook-Bulls Head-Travis
63065,2,43,6,0,0,0,10,0,0,0,0,10,71,0.14084507042253522,0.6056338028169014,0.084507042,0.028169014084507043,0.14084507042253522,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
63066,6,51,6,1,0,1,5,0,0,1,0,34,105,0.3238095238095238,0.4857142857142857,0.057142857,0.057142857,0.047619047619047616,0,0.00952381,0,0.00952381,0.00952381,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
63067,2,30,7,1,1,0,0,2,1,3,0,50,97,0.5154639175257731,0.30927835051546393,0.072164948,0.020618556701030927,0,0,0.010309278350515464,0.010309278350515464,0,0.030927835051546393,0.020618556701030927,0.010309278350515464,no,1,mamdani,Zohran Mamdani,Rosebank-Shore Acres-Park Hill
63068,3,37,8,0,1,0,1,0,0,0,0,37,87,0.42528735632183906,0.42528735632183906,0.091954023,0.034482758620689655,0.011494252873563218,0,0,0.011494252873563218,0,0,0,0,yes,2,mamdani,Zohran Mamdani,New Springville-Willowbrook-Bulls Head-Travis
63069,5,108,35,0,2,0,9,1,0,1,1,72,234,0.3076923076923077,0.46153846153846156,0.14957264957264957,0.021367521367521368,0.038461538461538464,0.004273504,0,0.008547009,0,0.004273504,0.004273504,0,no,1,cuomo,Andrew Cuomo,West New Brighton-Silver Lake-Grymes Hill
64001,2,56,9,1,0,0,2,0,0,2,0,33,105,0.3142857142857143,0.5333333333333333,0.085714286,0.019047619,0.019047619,0,0.00952381,0,0,0.019047619,0,0,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64002,0,49,7,0,2,4,2,0,0,0,0,43,107,0.40186915887850466,0.45794392523364486,0.065420561,0,0.018691588785046728,0,0,0.018691588785046728,0.037383177570093455,0,0,0,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64003,3,59,7,0,1,1,3,0,4,1,0,43,122,0.3524590163934426,0.48360655737704916,0.057377049,0.024590164,0.024590164,0,0,0.008196721,0.008196721,0.008196721,0,0.032786885,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64004,3,42,7,0,0,1,1,0,1,0,0,32,87,0.367816092,0.4827586206896552,0.08045977,0.034482758620689655,0.011494252873563218,0,0,0,0.011494252873563218,0,0,0.011494252873563218,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64005,2,42,11,2,1,1,4,0,0,1,0,32,96,0.3333333333333333,0.4375,0.11458333333333333,0.020833333333333332,0.041666666666666664,0,0.020833333333333332,0.010416666666666666,0.010416666666666666,0.010416666666666666,0,0,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64006,8,48,5,1,0,1,4,0,0,0,0,32,99,0.32323232323232326,0.48484848484848486,0.050505050505050504,0.080808081,0.04040404,0,0.010101010101010102,0,0.010101010101010102,0,0,0,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64007,2,58,4,0,0,0,3,2,1,1,0,47,118,0.3983050847457627,0.4915254237288136,0.033898305,0.016949153,0.025423728813559324,0,0,0,0,0.008474576,0.016949153,0.008474576,no,1,cuomo,Andrew Cuomo,Great Kills-Eltingville
64008,5,49,7,0,0,1,5,0,1,2,1,55,126,0.4365079365079365,0.3888888888888889,0.055555556,0.03968254,0.03968254,0.007936508,0,0,0.007936508,0.015873015873015872,0,0.007936508,no,1,mamdani,Zohran Mamdani,Great Kills Park
64009,4,56,10,1,0,0,4,1,1,0,0,29,106,0.27358490566037735,0.5283018867924528,0.094339623,0.037735849,0.037735849,0,0.009433962,0,0,0,0.009433962,0.009433962,no,1,cuomo,Andrew Cuomo,Oakwood-Richmondtown
64010,2,44,4,0,1,0,3,1,1,0,0,28,84,0.3333333333333333,0.5238095238095238,0.047619047619047616,0.023809523809523808,0.035714286,0,0,0.011904761904761904,0,0,0.011904761904761904,0.011904761904761904,no,1,cuomo,Andrew Cuomo,Oakwood-Richmondtown
64011,3,35,4,0,0,0,2,0,1,1,0,36,82,0.43902439024390244,0.4268292682926829,0.048780488,0.036585365853658534,0.024390243902439025,0,0,0,0,0.012195121951219513,0,0.012195121951219513,no,1,mamdani,Zohran Mamdani,Oakwood-Richmondtown
64012,5,71,5,1,0,0,6,1,1,1,0,34,125,0.272,0.568,0.04,0.04,0.048,0,0.008,0,0,0.008,0.008,0.008,no,1,cuomo,Andrew Cuomo,Oakwood-Richmondtown
64013,1,38,5,3,0,0,3,0,0,1,0,58,109,0.5321100917431193,0.3486238532110092,0.045871559633027525,0.009174312,0.027522935779816515,0,0.027522935779816515,0,0,0.009174312,0,0,no,1,mamdani,Zohran Mamdani,New Dorp-Midland Beach
64014,3,39,3,0,1,2,0,0,0,0,0,47,95,0.49473684210526314,0.4105263157894737,0.031578947368421054,0.031578947368421054,0,0,0,0.010526315789473684,0.021052631578947368,0,0,0,no,1,mamdani,Zohran Mamdani,Miller Field
64015,1,47,10,0,0,0,4,0,0,3,0,38,103,0.36893203883495146,0.4563106796116505,0.097087379,0.009708738,0.038834951456310676,0,0,0,0,0.029126214,0,0,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64016,2,65,9,1,0,0,8,0,1,1,1,41,129,0.3178294573643411,0.5038759689922481,0.069767442,0.015503875968992248,0.062015504,0.007751938,0.007751938,0,0,0.007751938,0,0.007751938,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64017,5,53,5,0,0,1,4,0,1,2,0,38,109,0.3486238532110092,0.48623853211009177,0.045871559633027525,0.045871559633027525,0.036697248,0,0,0,0.009174312,0.018348624,0,0.009174312,no,1,cuomo,Andrew Cuomo,Oakwood-Richmondtown
64018,7,71,9,0,0,2,0,1,1,1,1,41,134,0.30597014925373134,0.5298507462686567,0.067164179,0.052238806,0,0.007462687,0,0,0.014925373134328358,0.007462687,0.007462687,0.007462687,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64019,1,24,5,0,2,0,2,0,0,1,0,23,58,0.39655172413793105,0.41379310344827586,0.086206897,0.017241379310344827,0.034482758620689655,0,0,0.034482758620689655,0,0.017241379310344827,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64020,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64021,0,55,7,0,0,1,0,0,0,1,1,45,110,0.4090909090909091,0.5,0.063636364,0,0,0.009090909,0,0,0.009090909,0.009090909,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64022,4,46,6,0,0,0,0,1,0,0,0,35,92,0.3804347826086957,0.5,0.065217391,0.043478260869565216,0,0,0,0,0,0,0.010869565217391304,0,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64023,1,45,2,0,0,1,2,0,0,1,0,52,104,0.5,0.4326923076923077,0.019230769230769232,0.009615385,0.019230769230769232,0,0,0,0.009615385,0.009615385,0,0,no,1,mamdani,Zohran Mamdani,New Dorp-Midland Beach
64024,5,62,8,2,0,0,5,0,2,2,2,44,132,0.3333333333333333,0.4696969696969697,0.060606061,0.037878788,0.037878788,0.015151515151515152,0.015151515151515152,0,0,0.015151515151515152,0,0.015151515151515152,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64025,2,50,6,0,0,0,3,0,0,0,0,44,105,0.41904761904761906,0.47619047619047616,0.057142857,0.019047619,0.028571429,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64026,6,34,2,1,0,0,0,2,0,0,0,29,74,0.3918918918918919,0.4594594594594595,0.027027027,0.081081081,0,0,0.013513513513513514,0,0,0,0.027027027,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64027,0,39,11,0,1,1,2,0,1,2,1,48,106,0.4528301886792453,0.36792452830188677,0.10377358490566038,0,0.018867924528301886,0.009433962,0,0.009433962,0.009433962,0.018867924528301886,0,0.009433962,no,1,mamdani,Zohran Mamdani,New Dorp-Midland Beach
64028,3,28,4,0,0,0,4,0,0,0,0,55,94,0.5851063829787234,0.2978723404255319,0.042553191,0.031914893617021274,0.042553191,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,New Dorp-Midland Beach
64029,2,39,8,1,1,0,2,0,0,0,0,35,88,0.3977272727272727,0.4431818181818182,0.090909091,0.022727272727272728,0.022727272727272728,0,0.011363636363636364,0.011363636363636364,0,0,0,0,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64030,2,14,3,0,0,0,6,0,0,0,0,22,47,0.46808510638297873,0.2978723404255319,0.063829787,0.042553191,0.1276595744680851,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64031,2,51,4,1,0,0,2,1,0,3,1,50,115,0.43478260869565216,0.4434782608695652,0.034782608695652174,0.017391304347826087,0.017391304347826087,0.008695652,0.008695652,0,0,0.026086957,0.008695652,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64032,4,51,6,0,2,0,2,0,0,0,0,40,105,0.38095238095238093,0.4857142857142857,0.057142857,0.038095238,0.019047619,0,0,0.019047619,0,0,0,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64033,3,43,6,0,1,1,4,0,0,1,0,42,101,0.4158415841584158,0.42574257425742573,0.059405941,0.02970297,0.039603960396039604,0,0,0.00990099,0.00990099,0.00990099,0,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64034,1,58,6,2,0,0,1,0,0,0,0,52,120,0.43333333333333335,0.48333333333333334,0.05,0.008333333,0.008333333,0,0.016666666666666666,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64035,0,40,8,0,0,0,2,0,0,0,1,38,89,0.42696629213483145,0.449438202,0.08988764,0,0.02247191,0.011235955056179775,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64036,2,48,13,1,0,0,4,1,0,1,0,47,117,0.4017094017094017,0.41025641025641024,0.1111111111111111,0.017094017094017096,0.034188034,0,0.008547009,0,0,0.008547009,0.008547009,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64037,2,59,15,0,0,0,4,0,0,1,1,70,152,0.4605263157894737,0.3881578947368421,0.098684211,0.013157894736842105,0.026315789,0.006578947,0,0,0,0.006578947,0,0,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64038,2,36,3,0,0,1,3,0,0,2,0,40,87,0.45977011494252873,0.41379310344827586,0.034482758620689655,0.022988505747126436,0.034482758620689655,0,0,0,0.011494252873563218,0.022988505747126436,0,0,no,1,mamdani,Zohran Mamdani,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64039,2,79,6,1,1,0,2,0,0,1,2,27,121,0.2231404958677686,0.6528925619834711,0.049586776859504134,0.016528926,0.016528926,0.016528926,0.008264463,0.008264463,0,0.008264463,0,0,no,1,cuomo,Andrew Cuomo,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64040,6,33,1,1,0,1,0,1,0,0,1,35,79,0.4430379746835443,0.4177215189873418,0.012658227848101266,0.075949367,0,0.012658227848101266,0.012658227848101266,0,0.012658227848101266,0,0.012658227848101266,0,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64041,2,43,6,0,0,0,3,2,0,0,0,39,95,0.4105263157894737,0.45263157894736844,0.063157895,0.021052631578947368,0.031578947368421054,0,0,0,0,0,0.021052631578947368,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64042,4,36,7,0,0,0,2,0,0,0,0,45,94,0.4787234042553192,0.3829787234042553,0.074468085,0.042553191,0.021276596,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64043,3,40,4,0,0,1,4,1,0,0,1,44,98,0.4489795918367347,0.40816326530612246,0.040816327,0.030612244897959183,0.040816327,0.010204082,0,0,0.010204082,0,0.010204082,0,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64044,3,43,4,0,0,0,2,0,1,1,0,48,102,0.47058823529411764,0.4215686274509804,0.039215686,0.029411764705882353,0.019607843,0,0,0,0,0.009803922,0,0.009803922,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64045,3,61,12,0,0,0,1,0,0,3,1,73,154,0.474025974,0.3961038961038961,0.077922078,0.019480519,0.006493506,0.006493506,0,0,0,0.019480519,0,0,no,1,mamdani,Zohran Mamdani,Grasmere-Arrochar-South Beach-Dongan Hills
64046,2,43,3,0,0,0,2,0,0,2,2,62,116,0.5344827586206896,0.3706896551724138,0.025862069,0.017241379310344827,0.017241379310344827,0.017241379310344827,0,0,0,0.017241379310344827,0,0,no,1,mamdani,Zohran Mamdani,Fort Wadsworth
64047,1,33,8,0,0,0,1,0,0,0,1,34,78,0.4358974358974359,0.4230769230769231,0.10256410256410256,0.012820513,0.012820513,0.012820513,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Fort Wadsworth
64048,2,30,0,0,0,0,2,0,0,1,0,26,61,0.4262295081967213,0.4918032786885246,0,0.032786885,0.032786885,0,0,0,0,0.016393443,0,0,no,1,cuomo,Andrew Cuomo,New Dorp-Midland Beach
64049,3,39,1,0,0,0,4,0,0,0,0,33,80,0.4125,0.4875,0.0125,0.0375,0.05,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64050,1,21,5,0,1,0,1,0,0,0,0,20,49,0.40816326530612246,0.42857142857142855,0.10204081632653061,0.020408163,0.020408163,0,0,0.020408163,0,0,0,0,no,1,cuomo,Andrew Cuomo,Grasmere-Arrochar-South Beach-Dongan Hills
64051,1,7,0,0,0,0,0,0,0,0,0,9,17,0.5294117647058824,0.4117647058823529,0,0.058823529411764705,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights
64075,16,73,46,0,1,0,9,0,1,1,2,172,321,0.5358255451713395,0.22741433021806853,0.14330218068535824,0.049844237,0.028037383177570093,0.00623053,0,0.003115265,0,0.003115265,0,0.003115265,no,1,mamdani,Zohran Mamdani,Bay Ridge
64076,3,10,4,0,0,0,1,0,0,0,1,83,102,0.8137254901960784,0.098039216,0.039215686,0.029411764705882353,0.009803922,0.009803922,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
64077,6,67,39,4,2,1,2,0,0,1,3,193,318,0.6069182389937107,0.21069182389937108,0.12264150943396226,0.018867924528301886,0.006289308,0.009433962,0.012578616352201259,0.006289308,0.003144654,0.003144654,0,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
64078,4,49,17,0,1,0,8,0,0,1,1,129,210,0.6142857142857143,0.23333333333333334,0.080952381,0.019047619,0.038095238,0.004761905,0,0.004761905,0,0.004761905,0,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
64079,4,46,31,1,1,1,2,0,0,2,0,172,260,0.6615384615384615,0.17692307692307693,0.11923076923076924,0.015384615384615385,0.007692308,0,0.003846154,0.003846154,0.003846154,0.007692308,0,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
64080,11,79,35,2,0,0,6,1,0,2,5,184,325,0.5661538461538461,0.24307692307692308,0.1076923076923077,0.033846153846153845,0.018461538461538463,0.015384615384615385,0.006153846,0,0,0.006153846,0.003076923,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
64081,18,96,97,1,1,1,11,0,1,4,3,252,485,0.5195876288659794,0.1979381443298969,0.2,0.037113402,0.022680412,0.006185567,0.002061856,0.002061856,0.002061856,0.008247423,0,0.002061856,no,1,mamdani,Zohran Mamdani,Bay Ridge
64082,13,105,62,1,2,3,11,0,0,4,2,150,353,0.42492917847025496,0.29745042492917845,0.17563739376770537,0.036827195467422094,0.031161473087818695,0.005665722,0.002832861,0.005665722,0.008498584,0.011331445,0,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
64083,14,89,65,3,1,0,13,1,1,8,6,162,363,0.4462809917355372,0.24517906336088155,0.1790633608815427,0.038567493,0.035812672,0.016528926,0.008264463,0.002754821,0,0.022038567,0.002754821,0.002754821,no,1,mamdani,Zohran Mamdani,Bay Ridge
64084,8,77,31,2,0,0,7,1,1,6,1,52,186,0.27956989247311825,0.41397849462365593,0.16666666666666666,0.043010752688172046,0.037634409,0.005376344,0.010752688172043012,0,0,0.032258065,0.005376344,0.005376344,no,1,cuomo,Andrew Cuomo,Bay Ridge
64085,3,90,28,1,0,2,4,0,0,0,2,41,171,0.23976608187134502,0.5263157894736842,0.16374269005847952,0.017543859649122806,0.023391812865497075,0.011695906432748537,0.005847953,0,0.011695906432748537,0,0,0,no,1,cuomo,Andrew Cuomo,Bay Ridge
64086,12,64,22,1,0,0,3,1,1,3,0,35,142,0.24647887323943662,0.4507042253521127,0.15492957746478872,0.084507042,0.021126761,0,0.007042254,0,0,0.021126761,0.007042254,0.007042254,no,1,cuomo,Andrew Cuomo,Bay Ridge
64087,0,21,11,0,0,0,4,0,0,0,1,80,117,0.6837606837606838,0.1794871794871795,0.094017094,0,0.034188034,0.008547009,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bay Ridge
65001,2,94,60,2,1,0,11,0,0,8,8,172,358,0.48044692737430167,0.26256983240223464,0.16759776536312848,0.005586592,0.030726256983240222,0.022346369,0.005586592,0.002793296,0,0.022346369,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65002,10,98,66,0,2,1,11,0,0,22,4,147,361,0.407202216,0.27146814404432135,0.18282548476454294,0.027700831024930747,0.030470914127423823,0.011080332,0,0.005540166,0.002770083,0.060941828254847646,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65003,8,108,53,2,1,0,8,0,0,15,5,204,404,0.504950495,0.26732673267326734,0.1311881188118812,0.019801980198019802,0.019801980198019802,0.012376237623762377,0.004950495,0.002475248,0,0.037128713,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65004,7,96,75,1,2,0,8,0,0,4,7,152,352,0.4318181818181818,0.2727272727272727,0.21306818181818182,0.019886363636363636,0.022727272727272728,0.019886363636363636,0.002840909,0.005681818,0,0.011363636363636364,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65005,7,58,49,1,1,0,10,1,0,5,5,177,314,0.5636942675159236,0.18471337579617833,0.15605095541401273,0.022292993630573247,0.031847134,0.015923567,0.003184713,0.003184713,0,0.015923567,0.003184713,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65006,2,58,46,0,0,0,0,0,0,7,4,177,294,0.6020408163265306,0.19727891156462585,0.1564625850340136,0.006802721,0,0.013605442176870748,0,0,0,0.023809523809523808,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65007,19,167,61,0,3,0,33,0,4,17,5,124,433,0.2863741339491917,0.3856812933025404,0.14087759815242495,0.043879908,0.076212471,0.011547344110854504,0,0.006928406,0,0.03926097,0,0.009237875,no,1,cuomo,Andrew Cuomo,Financial District-Battery Park City
65008,12,122,43,2,2,0,20,0,0,4,0,89,294,0.30272108843537415,0.41496598639455784,0.14625850340136054,0.040816327,0.068027211,0,0.006802721,0.006802721,0,0.013605442176870748,0,0,no,1,cuomo,Andrew Cuomo,Financial District-Battery Park City
65009,18,108,77,0,1,0,5,0,0,7,4,136,356,0.38202247191011235,0.30337078651685395,0.21629213483146068,0.050561798,0.014044943820224719,0.011235955056179775,0,0.002808989,0,0.019662921348314606,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65010,8,92,68,1,2,0,7,1,1,7,9,172,368,0.4673913043478261,0.25,0.18478260869565216,0.021739130434782608,0.019021739130434784,0.024456521739130436,0.002717391,0.005434783,0,0.019021739130434784,0.002717391,0.002717391,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65011,4,32,34,0,1,0,3,0,0,4,1,83,162,0.5123456790123457,0.19753086419753085,0.20987654320987653,0.024691358024691357,0.018518518518518517,0.00617284,0,0.00617284,0,0.024691358024691357,0,0,no,1,mamdani,Zohran Mamdani,Financial District-Battery Park City
65012,8,86,8,1,1,0,5,2,1,0,2,30,144,0.20833333333333334,0.5972222222222222,0.055555556,0.055555556,0.034722222222222224,0.013888888888888888,0.006944444,0.006944444,0,0,0.013888888888888888,0.006944444,no,1,cuomo,Andrew Cuomo,Chinatown-Two Bridges
65013,5,92,16,2,0,1,4,0,1,4,2,133,260,0.5115384615384615,0.35384615384615387,0.061538462,0.019230769230769232,0.015384615384615385,0.007692308,0.007692308,0,0.003846154,0.015384615384615385,0,0.003846154,no,1,mamdani,Zohran Mamdani,Chinatown-Two Bridges
65014,6,58,14,1,0,0,2,0,0,0,2,79,162,0.4876543209876543,0.35802469135802467,0.086419753,0.037037037037037035,0.012345679012345678,0.012345679012345678,0.00617284,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Chinatown-Two Bridges
65015,5,84,30,0,1,1,7,0,0,1,1,102,232,0.4396551724137931,0.3620689655172414,0.12931034482758622,0.021551724137931036,0.030172414,0.004310345,0,0.004310345,0.004310345,0.004310345,0,0,no,1,mamdani,Zohran Mamdani,Chinatown-Two Bridges
65016,4,64,16,1,0,0,8,0,1,3,0,47,144,0.3263888888888889,0.4444444444444444,0.1111111111111111,0.027777777777777776,0.055555556,0,0.006944444,0,0,0.020833333333333332,0,0.006944444,no,1,cuomo,Andrew Cuomo,Chinatown-Two Bridges
